ARREST_KEY,ARREST_DATE,PD_CD,PD_DESC,KY_CD,OFNS_DESC,LAW_CODE,LAW_CAT_CD,ARREST_BORO,ARREST_PRECINCT,JURISDICTION_CODE,AGE_GROUP,PERP_SEX,PERP_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,New Georeferenced Column,Community Districts,Borough Boundaries,City Council Districts,Police Precincts,Zip Codes
264171742,02/24/2023,705,"FORGERY,ETC.-MISD.",358,OFFENSES INVOLVING FRAUD,PL 1702000,M,B,41,0,25-44,M,BLACK,1013847,237812,40.81936503,-73.89306835,POINT (-73.89306835 40.81936503),8,5,43,24,10937
264150380,02/24/2023,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,69,0,25-44,M,BLACK,1014128,173188,40.64199,-73.892337,POINT (-73.892337 40.64199),5,2,8,42,13827
264148680,02/24/2023,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200501,F,B,48,0,25-44,M,BLACK,1014317,247694,40.846489,-73.891325,POINT (-73.891325 40.846489),35,5,43,31,10935
264163489,02/24/2023,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,K,63,0,25-44,M,BLACK,1004560,162830,40.613585,-73.926846,POINT (-73.926846 40.613585),5,2,8,38,13825
264184991,02/24/2023,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,M,14,0,45-64,M,BLACK,987220,212676,40.750423,-73.98928,POINT (-73.98928 40.750423),11,4,10,8,11722
264181472,02/24/2023,510,"CONTROLLED SUBSTANCE, INTENT T",117,DANGEROUS DRUGS,PL 2200601,F,M,25,0,25-44,M,BLACK,1002329,231920,40.803226,-73.934696,POINT (-73.934696 40.803226),7,4,35,16,13093
264144361,02/24/2023,969,"TRAFFIC,UNCLASSIFIED INFRACTIO",881,OTHER TRAFFIC INFRACTION,VTL051101A,M,B,43,0,18-24,M,BLACK,1025137,242074,40.83101795,-73.85225256,POINT (-73.85225256 40.83101795),58,5,31,26,11271
264165500,02/24/2023,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,K,67,0,25-44,M,BLACK,1006301,180055,40.660861,-73.920518,POINT (-73.920518 40.660861),61,2,17,40,17614
264133168,02/24/2023,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL05110MU,M,M,30,0,25-44,M,BLACK,997729,238995,40.82265133,-73.95129903,POINT (-73.95129903 40.82265133),37,4,23,19,12428
264181481,02/24/2023,494,"STOLEN PROPERTY 2,1,POSSESSION",111,POSSESSION OF STOLEN PROPERTY,PL 1655000,F,S,123,0,45-64,M,WHITE,938221,137887,40.545025,-74.165615,POINT (-74.165615 40.545025),15,1,9,76,10699
264177487,02/24/2023,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,B,43,0,45-64,M,BLACK,1024045,243057,40.833723,-73.856192,POINT (-73.856192 40.833723),58,5,31,26,11271
264182882,02/24/2023,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,M,23,0,25-44,M,BLACK,998828,226859,40.789341,-73.947351,POINT (-73.947351 40.789341),7,4,35,14,12426
264185020,02/24/2023,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351,CRIMINAL MISCHIEF & RELATED OF,PL 1450001,M,B,40,2,18-24,M,BLACK,1010275,237147,40.817553,-73.905974,POINT (-73.905974 40.817553),49,5,43,23,10933
264170083,02/24/2023,793,WEAPONS POSSESSION 3,118,DANGEROUS WEAPONS,PL 2650201,F,K,75,1,25-44,M,BLACK,1019779,185370,40.67540324,-73.87191357,POINT (-73.87191357 40.67540324),45,2,25,47,17215
264133165,02/24/2023,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 160102A,F,K,67,0,45-64,M,BLACK,997897,175676,40.648859,-73.95082,POINT (-73.95082 40.648859),61,2,11,40,13510
264165499,02/24/2023,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,PL 1553001,F,K,83,0,18-24,M,BLACK,1001517,194402,40.700248465867105,-73.93772715574976,POINT (-73.93772715574976 40.700248465867105),42,2,30,53,17213
264182855,02/24/2023,478,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,46,1,25-44,M,BLACK,1011698,251174,40.85604676,-73.90077783,POINT (-73.90077783 40.85604676),6,5,22,29,10935
264165498,02/24/2023,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 1600500,F,K,75,0,45-64,M,BLACK,1017119,183909,40.671404,-73.881509,POINT (-73.881509 40.671404),45,2,25,47,17215
264171754,02/24/2023,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,25,0,25-44,M,BLACK,1000581,231070,40.800896,-73.941011,POINT (-73.941011 40.800896),7,4,36,16,13093
264185224,02/24/2023,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351,CRIMINAL MISCHIEF & RELATED OF,PL 1450001,M,S,123,0,18-24,M,WHITE,926369,136417,40.540922,-74.208248,POINT (-74.208248 40.540922),15,1,9,77,10696
264147626,02/24/2023,117,RECKLESS ENDANGERMENT 1,126,MISCELLANEOUS PENAL LAW,PL 1202500,F,Q,112,0,25-44,M,WHITE,1021235,202162,40.72148735485952,-73.86657231619783,POINT (-73.86657231619783 40.72148735485952),40,3,28,70,14785
264167685,02/24/2023,503,"CONTROLLED SUBSTANCE,INTENT TO",117,DANGEROUS DRUGS,PL 2201601,F,M,28,0,45-64,M,BLACK,997144,230833,40.800251,-73.953426,POINT (-73.953426 40.800251),18,4,36,18,12423
264161835,02/24/2023,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,105,0,25-44,M,BLACK,1057766,203992,40.726284,-73.73476,POINT (-73.73476 40.726284),63,3,16,63,24337
264185019,02/24/2023,792,CRIMINAL POSSESSION WEAPON,118,DANGEROUS WEAPONS,PL 2650303,F,B,44,0,18-24,M,BLACK,1004680,239996,40.82538545,-73.92618134,POINT (-73.92618134 40.82538545),50,5,35,27,10929
264182879,02/24/2023,273,"TAMPERING 1,CRIMINAL",121,CRIMINAL MISCHIEF & RELATED OF,PL 1452000,F,M,13,1,45-64,M,BLACK,986244,209939,40.74291039,-73.9928041,POINT (-73.9928041 40.74291039),12,4,10,7,12073
264184214,02/24/2023,478,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER OFFENSES RELATED TO THEF,PL 1651502,M,M,14,0,25-44,M,WHITE,987472,214939,40.756635,-73.98837,POINT (-73.98837 40.756635),11,4,10,8,13094
264148682,02/24/2023,419,"LARCENY,GRAND FROM PERSON,UNCL",109,GRAND LARCENY,PL 1553005,F,K,63,0,25-44,M,BLACK,1000832,167012,40.625071,-73.940262,POINT (-73.940262 40.625071),5,2,26,38,17217
264143959,02/24/2023,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,K,79,0,45-64,M,WHITE,995841,189513,40.686839,-73.958205,POINT (-73.958205 40.686839),69,2,48,51,13829
264144712,02/24/2023,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,32,0,25-44,M,BLACK,997852,235020,40.811743,-73.950861,POINT (-73.950861 40.811743),18,4,36,20,12424
264174022,02/24/2023,792,CRIMINAL POSSESSION WEAPON,118,DANGEROUS WEAPONS,PL 265031B,F,B,46,0,25-44,M,BLACK,1006648,247738,40.846633,-73.919041,POINT (-73.919041 40.846633),6,5,29,29,10931
264184200,02/24/2023,380,"ROBBERY,CAR JACKING",105,ROBBERY,PL 1601003,F,B,45,0,25-44,M,BLACK,1030911,255499,40.867837,-73.831294,POINT (-73.831294 40.867837),43,5,2,28,12344
264181455,02/24/2023,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 1600500,F,B,52,0,45-64,M,BLACK,1012777,255259,40.867256,-73.896858,POINT (-73.896858 40.867256),24,5,29,34,11606
264132922,02/24/2023,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200501,F,Q,113,0,25-44,M,BLACK,1046399,187126,40.680077,-73.775929,POINT (-73.775929 40.680077),41,3,46,71,24669
264181466,02/24/2023,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,30,0,25-44,M,BLACK,999750,241187,40.828666,-73.943989,POINT (-73.943989 40.828666),37,4,23,19,12428
264174029,02/24/2023,478,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,40,1,65+,M,BLACK,1007046,236603,40.81606683,-73.91764392,POINT (-73.91764392 40.81606683),49,5,43,23,10933
264184198,02/24/2023,705,"FORGERY,ETC.-MISD.",358,OFFENSES INVOLVING FRAUD,PL 1700500,M,B,40,0,18-24,M,BLACK,1006074,236931,40.816972,-73.921152,POINT (-73.921152 40.816972),49,5,43,23,10929
264185220,02/24/2023,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,M,18,0,25-44,M,BLACK,989545,215900,40.75927047,-73.98088684,POINT (-73.98088684 40.75927047),11,4,51,10,12082
264170073,02/24/2023,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351,CRIMINAL MISCHIEF & RELATED OF,PL 1450001,M,B,40,2,18-24,M,BLACK,1010515,236824,40.816666,-73.905107,POINT (-73.905107 40.816666),49,5,43,23,10933
264184197,02/24/2023,705,"FORGERY,ETC.-MISD.",358,OFFENSES INVOLVING FRAUD,PL 1700500,M,B,42,0,25-44,M,BLACK,1010771,243935,40.83618068,-73.90415748,POINT (-73.90415748 40.83618068),34,5,42,25,10934
264186390,02/24/2023,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,K,69,0,45-64,M,BLACK,1011359,174331,40.64513343,-73.90231306,POINT (-73.90231306 40.64513343),5,2,8,42,13827
264180017,02/24/2023,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,K,84,0,25-44,M,BLACK,988174,190975,40.690859,-73.985848,POINT (-73.985848 40.690859),68,2,38,54,16865
264167678,02/24/2023,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201500,M,K,71,0,25-44,M,BLACK,997912,182352,40.66718026,-73.95075289,POINT (-73.95075289 40.66718026),17,2,48,44,13509
264182861,02/24/2023,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,69,0,25-44,M,BLACK,1009333,171683,40.63787121,-73.90962357,POINT (-73.90962357 40.63787121),5,2,8,42,13827
264144713,02/24/2023,511,"CONTROLLED SUBSTANCE, POSSESSI",235,DANGEROUS DRUGS,PL 2200300,M,M,5,0,45-64,M,BLACK,983903,200257,40.716337,-74.001251,POINT (-74.001251 40.716337),56,4,32,2,12076
264180028,02/24/2023,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,Q,105,0,45-64,M,BLACK,1055469,192983,40.696086,-73.743164,POINT (-73.743164 40.696086),63,3,6,63,15311
264181471,02/24/2023,273,"TAMPERING 1,CRIMINAL",121,CRIMINAL MISCHIEF & RELATED OF,PL 1452000,F,M,13,1,45-64,M,BLACK,986244,209939,40.74291039,-73.9928041,POINT (-73.9928041 40.74291039),12,4,10,7,12073
264177501,02/24/2023,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,M,17,0,25-44,M,BLACK,991464,214091,40.754306,-73.973962,POINT (-73.973962 40.754306),11,4,51,10,12079
264161827,02/24/2023,969,"TRAFFIC,UNCLASSIFIED INFRACTIO",881,OTHER TRAFFIC INFRACTION,VTL051101A,M,K,78,0,25-44,M,BLACK,992975,186490,40.67854439,-73.96854382,POINT (-73.96854382 40.67854439),16,2,48,50,13829
264185030,02/24/2023,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,K,72,0,25-44,M,BLACK,982245,177820,40.654754,-74.007225,POINT (-74.007225 40.654754),9,2,7,45,13515
264174042,02/24/2023,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",121,CRIMINAL MISCHIEF & RELATED OF,PL 145100H,F,Q,110,14,45-64,M,BLACK,1015947,210427,40.744195,-73.885607,POINT (-73.885607 40.744195),66,3,5,68,14784
264184994,02/24/2023,782,"WEAPONS, POSSESSION, ETC",236,DANGEROUS WEAPONS,PL 2650101,M,Q,106,0,25-44,M,BLACK,1037231,182719,40.668042,-73.809016,POINT (-73.809016 40.668042),62,3,46,64,24016
264148686,02/24/2023,105,STRANGULATION 1ST,106,FELONY ASSAULT,PL 1211200,F,S,120,0,45-64,M,WHITE,962808,174275,40.644996,-74.077263,POINT (-74.077263 40.644996),4,1,13,74,10369
264150376,02/24/2023,639,AGGRAVATED HARASSMENT 2,361,OFF. AGNST PUB ORD SENSBLTY &,PL 2403002,M,B,41,0,45-64,M,BLACK,1013096,236605,40.816057,-73.895785,POINT (-73.895785 40.816057),8,5,43,24,10937
264185023,02/24/2023,507,"CONTROLLED SUBSTANCE, POSSESSI",117,DANGEROUS DRUGS,PL 2200602,F,K,79,0,45-64,M,BLACK,1000171,191125,40.691258,-73.942589,POINT (-73.942589 40.691258),69,2,49,51,18181
264143952,02/24/2023,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL05110EA,F,B,40,0,25-44,M,BLACK,1003754,233553,40.80770332,-73.92954593,POINT (-73.92954593 40.80770332),49,5,35,23,10932
264170085,02/24/2023,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL05110MU,M,K,77,0,25-44,M,BLACK,997290,186557,40.67872298,-73.95298686,POINT (-73.95298686 40.67872298),69,2,49,51,17618
264167681,02/24/2023,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,PL 1553001,F,M,14,3,45-64,M,BLACK,986881,214802,40.756259,-73.990501,POINT (-73.990501 40.756259),11,4,10,8,12080
264182856,02/24/2023,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,61,0,45-64,M,WHITE,994654,158043,40.60046166,-73.9625344,POINT (-73.9625344 40.60046166),32,2,45,36,18183
264184980,02/24/2023,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,68,0,25-44,M,WHITE,979187,159370,40.60410866,-74.01823324,POINT (-74.01823324 40.60410866),10,2,44,41,17216
264177497,02/24/2023,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL05110MU,M,K,75,0,25-44,M,BLACK,1013425,182604,40.66783442,-73.89483247,POINT (-73.89483247 40.66783442),45,2,25,47,17214
264167672,02/24/2023,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,K,84,0,18-24,M,BLACK,988174,190975,40.690859,-73.985848,POINT (-73.985848 40.690859),68,2,38,54,16865
264148684,02/24/2023,793,WEAPONS POSSESSION 3,118,DANGEROUS WEAPONS,PL 2650201,F,K,62,0,45-64,M,WHITE,984362,163187,40.614589,-73.999596,POINT (-73.999596 40.614589),1,2,44,37,17616
264150392,02/24/2023,105,STRANGULATION 1ST,106,FELONY ASSAULT,PL 1211200,F,Q,113,0,45-64,M,BLACK,1043704,189717,40.687209,-73.785621,POINT (-73.785621 40.687209),41,3,46,71,24669
264161832,02/24/2023,847,"NY STATE LAWS,UNCLASSIFIED FEL",125,NYS LAWS-UNCLASSIFIED FELONY,COR0168E04,F,M,5,0,25-44,M,BLACK,983903,200257,40.716337,-74.001251,POINT (-74.001251 40.716337),56,4,32,2,12076
264167682,02/24/2023,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200501,F,M,10,0,45-64,M,WHITE,985446,211284,40.746605,-73.995681,POINT (-73.995681 40.746605),11,4,10,6,11722
264170078,02/24/2023,782,"WEAPONS, POSSESSION, ETC",236,DANGEROUS WEAPONS,PL 2650101,M,K,73,1,25-44,M,WHITE,1010719,186857,40.67951644,-73.90457012,POINT (-73.90457012 40.67951644),42,2,37,53,13516
264144705,02/24/2023,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL119202X,M,B,52,0,65+,M,BLACK,1008643,253242,40.86173176894093,-73.91181386455017,POINT (-73.91181386455017 40.86173176894093),24,5,29,34,11606
264133154,02/24/2023,173,FORCIBLE TOUCHING,233,SEX CRIMES,PL 1305200,M,B,44,0,45-64,M,BLACK,1006490,244533,40.8378421209284,-73.9196277517392,POINT (-73.9196277517392 40.8378421209284),50,5,42,27,10930
264181467,02/24/2023,173,FORCIBLE TOUCHING,233,SEX CRIMES,PL 1305200,M,M,25,0,25-44,M,BLACK,1000558,231080,40.8009303727402,-73.9410982410066,POINT (-73.9410982410066 40.8009303727402),7,4,36,16,13093
264160474,02/24/2023,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,M,30,0,25-44,M,BLACK,998489,239465,40.82394015,-73.94855208,POINT (-73.94855208 40.82394015),37,4,23,19,12428
264165503,02/24/2023,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351,CRIMINAL MISCHIEF & RELATED OF,PL 1450001,M,M,28,0,25-44,M,BLACK,997439,233857,40.80855,-73.952355,POINT (-73.952355 40.80855),18,4,36,18,12424
264185012,02/24/2023,114,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,B,47,0,25-44,M,BLACK,1027721,260150,40.880619,-73.842797,POINT (-73.842797 40.880619),29,5,2,30,11275
264177493,02/24/2023,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,PL 1553001,F,K,63,0,18-24,M,BLACK,1006250,161865,40.610931,-73.920761,POINT (-73.920761 40.610931),5,2,8,38,13825
264167693,02/24/2023,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,S,123,0,25-44,M,BLACK,934930,136812,40.542057,-74.177447,POINT (-74.177447 40.542057),15,1,9,77,10699
264163488,02/24/2023,106,ASSAULT POLICE/PEACE OFFICER,106,FELONY ASSAULT,PL 12005A3,F,K,71,97,25-44,M,BLACK,1001154,178314,40.656093,-73.939076,POINT (-73.939076 40.656093),17,2,17,44,16866
264150373,02/24/2023,209,"BURGLARS TOOLS,UNCLASSIFIED",231,BURGLAR'S TOOLS,PL 1403500,M,B,46,1,45-64,M,BLACK,1010831,252019,40.85836868,-73.90390861,POINT (-73.90390861 40.85836868),24,5,29,34,10931
264181460,02/24/2023,969,"TRAFFIC,UNCLASSIFIED INFRACTIO",881,OTHER TRAFFIC INFRACTION,VTL051101A,M,K,63,0,25-44,M,BLACK,1006582,169349,40.63147224,-73.9195434,POINT (-73.9195434 40.63147224),5,2,8,38,13825
264151831,02/24/2023,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,49,0,25-44,M,WHITE,1027430,251104,40.855793,-73.843908,POINT (-73.843908 40.855793),59,5,12,32,11270
264161829,02/24/2023,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,K,70,0,25-44,M,BLACK,996682,172472,40.640064,-73.955203,POINT (-73.955203 40.640064),60,2,11,43,13510
264181468,02/24/2023,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,PL 1553001,F,M,18,0,25-44,M,BLACK,990503,215519,40.758225,-73.977428,POINT (-73.977428 40.758225),11,4,51,10,12419
264144365,02/24/2023,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,M,32,0,18-24,M,BLACK,1001390,239982,40.825355,-73.938068,POINT (-73.938068 40.825355),18,4,36,20,13097
264174025,02/24/2023,792,CRIMINAL POSSESSION WEAPON,118,DANGEROUS WEAPONS,PL 265031B,F,B,46,0,25-44,M,BLACK,1006648,247738,40.846633,-73.919041,POINT (-73.919041 40.846633),6,5,29,29,10931
264174034,02/24/2023,490,"STOLEN PROPERTY 3,POSSESSION",232,POSSESSION OF STOLEN PROPERTY,PL 1654000,M,K,69,0,18-24,M,BLACK,1009883,173089,40.6417288,-73.90763652,POINT (-73.90763652 40.6417288),5,2,8,42,13827
264163495,02/24/2023,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 120000H,F,M,26,0,25-44,M,WHITE,995277,235519,40.813114,-73.960162,POINT (-73.960162 40.813114),37,4,23,17,12424
264185014,02/24/2023,511,"CONTROLLED SUBSTANCE, POSSESSI",235,DANGEROUS DRUGS,PL 2200300,M,B,52,0,45-64,M,WHITE,1013463,254828,40.86607022,-73.89438159,POINT (-73.89438159 40.86607022),24,5,29,34,11606
264182867,02/24/2023,750,RESISTING ARREST,359,OFFENSES AGAINST PUBLIC ADMINI,PL 2053000,M,K,70,0,18-24,M,BLACK,995572,174681,40.64612836,-73.95920071,POINT (-73.95920071 40.64612836),60,2,11,43,13510
264161825,02/24/2023,105,STRANGULATION 1ST,106,FELONY ASSAULT,PL 1211300,F,K,60,0,25-44,M,WHITE,990796,149587,40.577258,-73.976436,POINT (-73.976436 40.577258),21,2,15,35,18184
264132907,02/24/2023,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,K,94,0,25-44,M,WHITE,997245,204129,40.726956,-73.953115,POINT (-73.953115 40.726956),36,2,38,57,18182
264174035,02/24/2023,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,79,0,18-24,M,BLACK,1001100,190312,40.68902317,-73.93924128,POINT (-73.93924128 40.68902317),69,2,49,52,18181
264186389,02/24/2023,115,RECKLESS ENDANGERMENT 2,355,OFFENSES AGAINST THE PERSON,PL 1202000,M,K,67,0,25-44,M,BLACK,1005110,177614,40.65416147,-73.92482109,POINT (-73.92482109 40.65416147),61,2,17,40,16866
264151833,02/24/2023,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 1600500,F,K,76,0,18-24,M,BLACK,984110,188363,40.683691,-74.000504,POINT (-74.000504 40.683691),14,2,27,48,13514
264182893,02/24/2023,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL05110MU,M,S,121,0,25-44,M,BLACK,938083,169635,40.63216509,-74.16632992,POINT (-74.16632992 40.63216509),4,1,13,75,10371
264147620,02/24/2023,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200507,F,B,45,0,25-44,M,BLACK,1032140,242004,40.830792,-73.826946,POINT (-73.826946 40.830792),43,5,12,28,11274
264184195,02/24/2023,175,"SEXUAL ABUSE 3,2",233,SEX CRIMES,PL 1305201,M,B,40,0,45-64,M,BLACK,1005028,234516,40.8103518634571,-73.924942325642,POINT (-73.924942325642 40.8103518634571),49,5,35,23,10932
264184990,02/24/2023,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,M,32,0,25-44,M,BLACK,1000833,235765,40.813782,-73.94009,POINT (-73.94009 40.813782),18,4,36,20,13095
264167675,02/24/2023,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,K,67,0,25-44,M,BLACK,1006301,180055,40.660861,-73.920518,POINT (-73.920518 40.660861),61,2,17,40,17614
264174030,02/24/2023,515,"CONTROLLED SUBSTANCE,SALE 3",117,DANGEROUS DRUGS,PL 2203901,F,B,52,0,45-64,M,BLACK,1013716,254578,40.86538320713337,-73.89346798066678,POINT (-73.89346798066678 40.86538320713337),24,5,22,34,10936
264144704,02/24/2023,724,"FORGERY-ILLEGAL POSSESSION,VEH",126,MISCELLANEOUS PENAL LAW,PL 1707002,F,B,40,0,25-44,M,BLACK,1007021,236272,40.8151584,-73.91773536,POINT (-73.91773536 40.8151584),49,5,43,23,10933
264151842,02/24/2023,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,M,32,0,25-44,M,BLACK,1000360,235413,40.81281534574462,-73.94180156942355,POINT (-73.94180156942355 40.81281534574462),18,4,36,20,13095
264185221,02/24/2023,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,M,6,0,45-64,M,BLACK,983271,206514,40.733512,-74.003532,POINT (-74.003532 40.733512),57,4,10,3,12077
264134605,02/24/2023,849,"NY STATE LAWS,UNCLASSIFIED VIO",677,OTHER STATE LAWS,LOC00000V0,V,K,90,1,18-24,M,BLACK,998708,195808,40.70411264,-73.94785469,POINT (-73.94785469 40.70411264),36,2,30,56,17213
264193897,02/24/2023,112,MENACING 1ST DEGREE (VICT NOT,126,MISCELLANEOUS PENAL LAW,PL 1201300,F,K,71,0,45-64,M,BLACK,996919,181770,40.665585,-73.954332,POINT (-73.954332 40.665585),17,2,48,44,13509
264177505,02/24/2023,511,"CONTROLLED SUBSTANCE, POSSESSI",235,DANGEROUS DRUGS,PL 2200300,M,Q,103,0,45-64,M,BLACK,1037244,194747,40.70105357,-73.8088765,POINT (-73.8088765 40.70105357),41,3,24,61,24670
264181463,02/24/2023,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,M,30,0,25-44,M,BLACK,999750,241187,40.828666,-73.943989,POINT (-73.943989 40.828666),37,4,23,19,12428
264170088,02/24/2023,503,"CONTROLLED SUBSTANCE,INTENT TO",117,DANGEROUS DRUGS,PL 2201601,F,M,28,0,45-64,M,BLACK,998948,233793,40.808372,-73.946904,POINT (-73.946904 40.808372),18,4,36,18,12424
264193894,02/24/2023,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,PL 1553004,F,B,45,97,25-44,M,BLACK,1032622,254031,40.8638,-73.825116,POINT (-73.825116 40.8638),43,5,2,28,12344
264144708,02/24/2023,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,K,94,0,25-44,M,WHITE,997245,204129,40.726956,-73.953115,POINT (-73.953115 40.726956),36,2,38,57,18182
264163494,02/24/2023,419,"LARCENY,GRAND FROM PERSON,UNCL",109,GRAND LARCENY,PL 1553005,F,M,28,0,25-44,M,BLACK,997439,233857,40.80855,-73.952355,POINT (-73.952355 40.80855),18,4,36,18,12424
264165509,02/24/2023,639,AGGRAVATED HARASSMENT 2,361,OFF. AGNST PUB ORD SENSBLTY &,PL 2403002,M,M,28,0,25-44,M,BLACK,996216,231648,40.80248804,-73.95677874,POINT (-73.95677874 40.80248804),18,4,36,18,12423
264184210,02/24/2023,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201500,M,M,25,2,25-44,M,BLACK,1001547,229775,40.797341,-73.937528,POINT (-73.937528 40.797341),7,4,35,16,13093
264181459,02/24/2023,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,K,67,0,25-44,M,BLACK,1004840,180857,40.663064,-73.925781,POINT (-73.925781 40.663064),61,2,17,40,17614
